Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U,penalty,Final
SF,C.J. Miles,3700,Ind@Min 08:00PM ET,18.118,Ind,0,0,15.321,11.487,14.125,18.250,4.500,22.200,0.306,3.000,213.000,-8998.847,21.500
PG/SG,Jamal Murray,3600,Pho@Den 09:00PM ET,15.403,Den,1,0,8.464,8.442,20.500,16.000,20.250,21.600,0.268,-7.000,232.500,14.991,6.750
PG,J.J. Barea,3600,Dal@OKC 08:00PM ET,24.167,Dal,0,1,16.393,18.275,21.500,24.250,22.500,21.600,0.614,9.000,197.000,-14.201,0.000
SF/PF,Luol Deng,3600,LAL@Uta 10:30PM ET,20.244,LAL,0,0,22.607,13.537,13.125,13.000,1.000,21.600,0.443,14.000,203.000,-9019.473,10.500
SG/SF,Shabazz Muhammad,3500,Ind@Min 08:00PM ET,13.091,Min,1,0,19.679,7.466,21.125,22.250,20.500,21.000,0.143,-3.000,213.000,1.153,12.500
SF,Andre Roberson,3400,Dal@OKC 08:00PM ET,18.478,OKC,1,0,20.750,10.900,16.750,22.500,3.000,20.400,0.405,-9.000,197.000,-9010.201,16.500
SG,Alec Burks,3400,LAL@Uta 10:30PM ET,9.477,Uta,1,0,15.750,2.042,18.250,21.000,21.000,20.400,0.132,-14.000,203.000,-5.943,14.250
PG/SG,Brandon Knight,3300,Pho@Den 09:00PM ET,19.417,Pho,0,0,14.321,12.705,13.875,16.000,29.000,19.800,0.483,7.000,232.500,14.991,25.750
C,Andrew Bogut,3300,Dal@OKC 08:00PM ET,19.435,Dal,0,0,18.750,14.271,13.062,15.500,12.000,19.800,0.477,9.000,197.000,-21.409,8.750
C,Alex Len,3200,Pho@Den 09:00PM ET,20.140,Pho,0,0,15.179,13.159,14.500,23.500,18.500,19.200,0.540,7.000,232.500,5.661,10.750
SG,Monta Ellis,3200,Ind@Min 08:00PM ET,19.271,Ind,0,1,14.857,12.026,16.438,13.250,8.000,19.200,0.503,3.000,213.000,-8.751,0.250
C,Al Jefferson,3200,Ind@Min 08:00PM ET,16.313,Ind,0,0,18.536,11.426,23.000,18.250,15.000,19.200,0.353,3.000,213.000,1.153,16.000
PF,Marquese Chriss,3100,Pho@Den 09:00PM ET,14.494,Pho,0,0,14.179,9.370,16.625,12.000,8.500,18.600,0.294,7.000,232.500,14.991,9.000
PF,Dwight Powell,3100,Dal@OKC 08:00PM ET,17.439,Dal,0,0,15.714,11.490,15.312,5.750,16.500,18.600,0.441,9.000,197.000,-14.201,11.250
SG/SF,Joe Johnson,3100,LAL@Uta 10:30PM ET,15.342,Uta,1,0,7.464,8.102,13.500,11.500,24.500,18.600,0.353,-14.000,203.000,-5.943,9.500
SF/PF,Larry Nance Jr.,3100,LAL@Uta 10:30PM ET,18.683,LAL,0,0,16.536,12.094,14.688,15.750,1.000,18.600,0.504,14.000,203.000,-9009.943,16.250
PG/SG,Leandro Barbosa,3000,Pho@Den 09:00PM ET,10.125,Pho,0,0,11.500,4.107,4.562,2.750,29.000,18.000,0.155,7.000,232.500,14.991,6.750
PG,Tyler Ulis,3000,Pho@Den 09:00PM ET,6.542,Pho,0,0,3.393,3.163,3.500,4.250,29.000,18.000,0.052,7.000,232.500,14.991,0.000
PG,Malik Beasley,3000,Pho@Den 09:00PM ET,4.333,Den,1,0,2.714,0.969,4.500,2.000,25.500,18.000,0.013,-7.000,232.500,14.991,0.000
SG,Mike Miller,3000,Pho@Den 09:00PM ET,4.938,Den,1,0,5.800,1.312,4.625,7.250,15.000,18.000,0.022,-7.000,232.500,14.991,0.000
SF/PF,Dragan Bender,3000,Pho@Den 09:00PM ET,7.872,Pho,0,1,6.536,3.604,6.312,2.750,12.250,18.000,0.108,7.000,232.500,14.991,0.000
SF,Derrick Jones Jr.,3000,Pho@Den 09:00PM ET,1.500,Pho,0,0,0.000,0.000,1.500,3.000,16.000,18.000,0.081,7.000,232.500,14.991,0.000
PF,Jared Dudley,3000,Pho@Den 09:00PM ET,16.858,Pho,0,1,12.786,11.000,7.750,2.000,8.500,18.000,0.443,7.000,232.500,14.991,9.500
PF,Darrell Arthur,3000,Pho@Den 09:00PM ET,13.063,Den,1,0,15.214,6.727,22.375,31.000,20.500,18.000,0.278,-7.000,232.500,14.991,11.500
PF,Juancho Hernangomez,3000,Pho@Den 09:00PM ET,8.200,Den,1,0,3.536,3.612,8.562,3.500,20.500,18.000,0.114,-7.000,232.500,14.991,0.000
C,Alan Williams,3000,Pho@Den 09:00PM ET,8.672,Pho,0,0,10.393,2.750,2.812,0.000,18.500,18.000,0.240,7.000,232.500,14.991,0.000
C,Jusuf Nurkic,3000,Pho@Den 09:00PM ET,20.231,Den,1,0,14.000,11.369,11.438,7.500,24.000,18.000,0.578,-7.000,232.500,3.581,0.000
PG/SG,Devin Harris,3000,Dal@OKC 08:00PM ET,11.414,Dal,0,0,10.429,5.750,12.375,17.000,16.750,18.000,0.193,9.000,197.000,-14.201,18.250
PG,Pierre Jackson,3000,Dal@OKC 08:00PM ET,7.594,Dal,0,0,6.875,0.375,8.688,12.250,22.500,18.000,0.129,9.000,197.000,-14.201,18.000
PG,Semaj Christon,3000,Dal@OKC 08:00PM ET,9.081,OKC,1,0,10.821,4.809,10.312,3.500,1.000,18.000,0.049,-9.000,197.000,-9015.223,0.000
PG,Cameron Payne,3000,Dal@OKC 08:00PM ET,10.667,OKC,1,0,8.000,7.438,11.750,10.000,1.000,18.000,0.061,-9.000,197.000,-9010.201,6.000
SG/SF,Alex Abrines,3000,Dal@OKC 08:00PM ET,9.353,OKC,1,0,10.679,4.429,8.250,16.000,3.500,18.000,0.098,-9.000,197.000,-9010.201,7.000
SG,Anthony Morrow,3000,Dal@OKC 08:00PM ET,8.484,OKC,1,0,8.893,3.559,3.625,3.500,4.000,18.000,0.082,-9.000,197.000,-9010.201,0.000
SG,Nicolas Brussino,3000,Dal@OKC 08:00PM ET,4.983,Dal,0,0,5.607,1.279,4.250,11.500,11.000,18.000,0.010,9.000,197.000,-14.201,10.000
SF/PF,Jerami Grant,3000,Dal@OKC 08:00PM ET,13.156,OKC,1,0,13.429,8.950,14.750,8.250,3.000,18.000,0.167,-9.000,197.000,-9010.201,15.750
SF,Kyle Singler,3000,Dal@OKC 08:00PM ET,4.261,OKC,1,0,2.750,1.386,4.312,8.000,3.000,18.000,0.001,-9.000,197.000,-9010.201,1.250
SF,Josh Huestis,3000,Dal@OKC 08:00PM ET,0.000,OKC,1,0,0.000,0.000,0.000,0.000,3.000,18.000,0.000,-9.000,197.000,0.000,0.000
SF,Dorian Finney-Smith,3000,Dal@OKC 08:00PM ET,11.364,Dal,0,0,7.071,6.170,13.625,17.250,7.000,18.000,0.203,9.000,197.000,-14.201,30.250
SF,Justin Anderson,3000,Dal@OKC 08:00PM ET,13.848,Dal,0,0,7.429,7.307,13.875,23.250,7.000,18.000,0.321,9.000,197.000,-14.201,26.250
PF/C,Joffrey Lauvergne,3000,Dal@OKC 08:00PM ET,11.763,OKC,1,0,12.500,6.024,9.812,7.500,7.000,18.000,0.215,-9.000,197.000,-18.099,2.500
PF,Domantas Sabonis,3000,Dal@OKC 08:00PM ET,14.005,OKC,1,0,13.321,8.924,12.688,15.000,3.000,18.000,0.275,-9.000,197.000,-9010.201,17.750
C,Nick Collison,3000,Dal@OKC 08:00PM ET,3.818,OKC,1,0,2.125,0.333,4.312,-0.500,11.000,18.000,0.010,-9.000,197.000,-10.201,0.000
C,Salah Mejri,3000,Dal@OKC 08:00PM ET,10.859,Dal,0,0,10.107,5.091,9.688,11.250,12.000,18.000,0.187,9.000,197.000,-14.201,10.000
C,A.J. Hammons,3000,Dal@OKC 08:00PM ET,3.794,Dal,0,0,2.536,1.750,3.875,2.000,12.000,18.000,0.002,9.000,197.000,-14.201,0.000
PG/SG,Rodney Stuckey,3000,Ind@Min 08:00PM ET,15.794,Ind,0,1,17.357,8.306,14.625,2.000,13.500,18.000,0.409,3.000,213.000,-8.466,0.000
PG,Aaron Brooks,3000,Ind@Min 08:00PM ET,11.856,Ind,0,1,13.964,7.114,6.750,3.000,19.000,18.000,0.195,3.000,213.000,-6.046,3.750
PG,Tyus Jones,3000,Ind@Min 08:00PM ET,9.170,Min,1,0,5.357,2.042,10.062,19.000,16.500,18.000,0.177,-3.000,213.000,1.153,0.000
SG/SF,Glenn Robinson III,3000,Ind@Min 08:00PM ET,13.643,Ind,0,0,10.786,6.393,7.750,13.250,6.250,18.000,0.312,3.000,213.000,1.153,5.500
SG,Brandon Rush,3000,Ind@Min 08:00PM ET,7.938,Min,1,0,11.000,3.229,15.062,0.000,27.000,18.000,0.159,-3.000,213.000,1.153,0.000
SG,Joe Young,3000,Ind@Min 08:00PM ET,4.762,Ind,0,0,9.071,0.635,2.812,2.500,8.000,18.000,0.033,3.000,213.000,1.153,0.000
SF/PF,Nemanja Bjelica,3000,Ind@Min 08:00PM ET,12.942,Min,1,0,13.607,6.107,9.438,2.500,21.000,18.000,0.285,-3.000,213.000,1.153,11.250
PF/C,Kevin Seraphin,3000,Ind@Min 08:00PM ET,9.491,Ind,0,0,8.357,3.600,2.500,3.250,11.750,18.000,0.145,3.000,213.000,1.153,0.000
PF,Jordan Hill,3000,Ind@Min 08:00PM ET,5.350,Min,1,0,2.667,0.625,5.000,1.250,28.000,18.000,0.048,-3.000,213.000,1.153,0.000
PF,Adreian Payne,3000,Ind@Min 08:00PM ET,9.000,Min,1,0,10.750,4.625,4.812,2.750,28.000,18.000,0.102,-3.000,213.000,1.153,0.000
PF,Rakeem Christmas,3000,Ind@Min 08:00PM ET,3.417,Ind,0,0,1.375,1.375,3.417,0.000,8.500,18.000,0.055,3.000,213.000,1.153,0.000
PF,Georges Niang,3000,Ind@Min 08:00PM ET,2.316,Ind,0,0,1.821,0.521,2.000,0.000,8.500,18.000,0.000,3.000,213.000,1.153,0.000
C,Cole Aldrich,3000,Ind@Min 08:00PM ET,8.931,Min,1,0,5.250,4.602,4.625,9.000,16.000,18.000,0.102,-3.000,213.000,1.153,4.000
C,Lavoy Allen,3000,Ind@Min 08:00PM ET,6.406,Ind,0,0,3.714,3.347,1.875,1.250,15.000,18.000,0.005,3.000,213.000,1.153,9.750
C,Nikola Pekovic,3000,Ind@Min 08:00PM ET,0.000,Min,1,1,0.000,0.000,0.000,0.000,16.000,18.000,0.000,-3.000,213.000,0.000,0.000
PG,Jose Calderon,3000,LAL@Uta 10:30PM ET,9.054,LAL,0,0,6.571,3.635,8.688,3.750,7.000,18.000,0.158,14.000,203.000,-9.943,2.250
PG,Marcelo Huertas,3000,LAL@Uta 10:30PM ET,8.075,LAL,0,0,11.286,4.125,4.438,3.000,7.000,18.000,0.104,14.000,203.000,-9.943,0.000
PG,Raul Neto,3000,LAL@Uta 10:30PM ET,5.370,Uta,1,0,4.214,1.464,3.938,0.000,27.500,18.000,0.016,-14.000,203.000,-11.284,0.000
PG,Dante Exum,3000,LAL@Uta 10:30PM ET,11.750,Uta,1,0,12.786,5.385,8.562,14.750,27.500,18.000,0.157,-14.000,203.000,-5.943,0.000
SF,Metta World Peace,3000,LAL@Uta 10:30PM ET,2.603,LAL,0,0,2.857,0.523,0.875,-0.500,1.000,18.000,0.001,14.000,203.000,-9009.943,0.000
PF/C,Boris Diaw,3000,LAL@Uta 10:30PM ET,11.336,Uta,1,0,9.036,5.989,16.250,22.750,28.250,18.000,0.193,-14.000,203.000,-5.943,8.250
PF,Thomas Robinson,3000,LAL@Uta 10:30PM ET,11.485,LAL,0,0,16.107,4.653,3.062,3.750,1.000,18.000,0.226,14.000,203.000,-9009.943,0.000
PF,Joel Bolomboy,3000,LAL@Uta 10:30PM ET,2.833,Uta,1,0,1.938,1.050,2.812,3.500,26.500,18.000,0.004,-14.000,203.000,-5.943,0.000
PF,Trey Lyles,3000,LAL@Uta 10:30PM ET,16.447,Uta,1,0,15.536,9.750,13.688,13.250,26.500,18.000,0.418,-14.000,203.000,-5.943,12.250
C,Jeff Withey,3000,LAL@Uta 10:30PM ET,7.380,Uta,1,0,5.643,3.058,2.125,1.250,30.000,18.000,0.033,-14.000,203.000,-11.341,0.000
C,Tarik Black,3000,LAL@Uta 10:30PM ET,14.608,LAL,0,0,9.036,9.408,17.312,11.500,2.000,18.000,0.318,14.000,203.000,-9009.943,13.000
C,Timofey Mozgov,3000,LAL@Uta 10:30PM ET,15.979,LAL,0,0,13.607,10.413,14.062,9.250,2.000,18.000,0.391,14.000,203.000,-9009.943,25.250
C,Ivica Zubac,3000,LAL@Uta 10:30PM ET,10.821,LAL,0,0,10.750,3.611,21.500,33.000,2.000,18.000,0.279,14.000,203.000,-9009.943,31.500
