,Date,FirstName,Headline,Injured,Injured_Status,Injury_Detail,Injury_Location,Injury_Side,Injury_Type,LastName,ListItemCaption,ListItemDescription,ListItemPubDate,PlayerID,Position,Priority,RotoId,Team,TeamCode,UpdateId,lastUpdate,player_code
0,1515101939,Briante,Briante Weber: Acts as backup point guard Wednesday,NO,Healthy,,,,,Weber,"Weber finished with two points (1-4 FG, 0-1 3Pt), four rebounds and two assists across 16 minutes in Wednesday’s 116-98 win over the Magic.","With James Harden (hamstring) expected to miss anywhere from 2-to-6 weeks due to the injury he suffered on New Year's Eve, Weber looks like he'll be one of several players to benefit from increased minutes. The 25-year-old acted as the primary backup to starting point guard Chris Paul on Wednesday, with third-string option Bobby Brown logging a lone minute in garbage time. A 39.8 percent career shooter, Weber doesn't offer much upside on the offensive end, but his on-ball defense could be enough to keep him ahead of Brown in the rotation.",1/04/2018 11:38:59 AM,1627362,G,4,3811,HOU,rockets,274593,1/04/2018 11:38:59 AM,briante_weber
1,1515100485,Dwight,Dwight Buycks: Thrives as backup point guard Wednesday,NO,Healthy,,,,,Buycks,"Buycks scored a season-high 14 points (7-12 FG, 0-1 3Pt) and added four assists and two rebounds across 17 minutes in Wednesday’s 111-104 win over the Heat.","Buycks received the nod over Langston Galloway as the backup to starting point guard Ish Smith and certainly made a strong case to stick in head coach Stan Van Gundy's rotation beyond Wednesday. Though his status as a player signed to a two-way contract naturally limits Buycks' longevity with the team, the Pistons would likely be willing to sign the 28-year-old to a regular contract if his play warrants him sticking around once he's exhausted his 45 days at the NBA level.",1/04/2018 11:14:45 AM,202779,G,4,3534,DET,pistons,274592,1/04/2018 11:14:45 AM,dwight_buycks
2,1515098433,Lonzo,"Lonzo Ball: Goes through full practice, questionable for Friday",YES,GTD,Not Specified,,Left,Shoulder,Ball,"Ball (shoulder) was a full participant in Thursday’s practice and is considered questionable for Friday’s game against the Hornets, Mike Bresnahan of Spectrum SportsNet reports.","Despite being cleared for practice earlier in the week, Ball was still held out of Wednesday's game against the Thunder, but with another full session under his belt, the rookie point guard looks to be on track to return Friday against the Hornets. He'll likely test out the shoulder one last time during Friday morning shootaround, and if everything checks out, the assumption would be that Ball will be good to go against Charlotte.",1/04/2018 10:40:33 AM,1628366,G,2,4110,LAL,lakers,274591,1/04/2018 10:40:33 AM,
3,1515097658,Langston,Langston Galloway: Dropped from rotation Wednesday,NO,Healthy,,,,,Galloway,Galloway (coach’s decision) didn’t see the floor in Wednesday’s 111-104 loss to the Heat.,"Galloway's ability to slide between both backcourt spots has kept him head coach Stan Van Gundy's rotation for much of the season, but it appears the 26-year-old's poor shooting since the beginning of December has prompted the Pistons bench boss to look in other directions for help at guard. With Avery Bradley (hip/groin) returning from a seven-game absence to start at shooting guard and playing 38 minutes in the contest, Luke Kennard acted as the top backup at the position, while two-way player Dwight Buycks served as the top understudy to starting point guard Ish Smith. Though it won't impact Galloway directly, the potential return of center Andre Drummond (rib) for Friday's game in Philadelphia will only leave fewer minutes to go around, so it's difficult to see Galloway reclaiming a role in the rotation unless Buycks or Kennard falter with the second unit.",1/04/2018 10:27:38 AM,204038,G,4,3702,DET,pistons,274590,1/04/2018 10:27:38 AM,langston_galloway
4,1515097411,Isaiah,Isaiah Thomas: Will start at point guard Saturday,NO,Healthy,,,,,Thomas,"Coach Tyronn Lue confirmed that Thomas will start at point guard in Saturday’s game against the Magic, Joe Vardon of Cleveland.com reports.","After making his Cavaliers debut off the bench in Tuesday's win over the Trail Blazers, Thomas will assume his role as the team's starting point guard. He is still expected to be on a minutes restriction for the next few games, however, so Jose Calderon, who started at point guard in 23 games for Cleveland this season, could still see some quality minutes off the bench while Thomas is still limited. Regardless, Thomas' presence will finally five the Cavaliers some stability at the point guard position that they've been craving for most of the season.",1/04/2018 10:23:31 AM,202738,G,2,3240,CLE,cavaliers,274589,1/04/2018 10:23:31 AM,isaiah_thomas
5,1515096989,Reggie,Reggie Jackson: Not expected back until after break,YES,Out,Sprain,,Right,Ankle,Jackson,"The Pistons aren’t expecting to have Jackson (ankle) available until after the All-Star break, Dana Gauruder of the Detroit Free Press reports.","Jackson was diagnosed with a Grade 3 ankle sprain shortly after Christmas and was handed a recovery timetable of 6-to-8 weeks, suggesting that he could return as soon as mid-February. It appears the Pistons aren't counting on Jackson returning until the back end of that timetable, however, giving Ish Smith some added security in the starting role at point guard. Smith scored 18 points in both of his first two starts in place of Jackson, but was limited to six points on 3-of-10 shooting in Wednesday's 111-104 loss to the Heat while deferring more to backcourt mate Avery Bradley (hip/groin), who reentered the starting five following a seven-game absence.",1/04/2018 10:16:29 AM,202704,G,3,3217,DET,pistons,274588,1/04/2018 10:16:29 AM,reggie_jackson
6,1515096597,Reggie,Reggie Bullock: Expected to share starting role with Tolliver,NO,Healthy,,,,,Bullock,"Bullock started at small forward and generated 17 points (6-10 FG, 5-8 3Pt) and an assist across 35 minutes in Wednesday’s 111-104 win over the Heat.","The return of starting shooting guard Avery Bradley (groin) didn't result in a downturn in playing time for Bullock, who simply moved over to the other wing spot and split time at the position with Anthony Tolliver (20 minutes) and Luke Kennard (24 minutes). According to Dana Gauruder of the Detroit Free Press, head coach Stan Van Gundy said prior to Wednesday's game that the return of Bradley means that Bullock and Tolliver will share the starting small-forward role based on matchup. As such, when the Pistons are in need of more size to counter the opposition, Bullock seems more likely to surrender playing time, which could make his minutes volatile from game to game. In addition, the impending return of Stanley Johnson (hip) could also cut into the workload of all of the Pistons' wing options. Bullock, who is averaging 14.0 points (on 59.5 percent shooting) and 2.7 three-pointers over his past nine games, is probably still worth retaining in mid-sized or deeper leagues until his production takes a turn for the worse.",1/04/2018 10:09:57 AM,203493,G,3,3458,DET,pistons,274587,1/04/2018 10:09:57 AM,reggie_bullock
7,1515096355,Terry,Terry Rozier: Scores 20 points in 20 minutes,NO,Healthy,,,,,Rozier,"Rozier registered 20 points (8-12 FG, 4-6 3Pt), four rebounds, three assists, and one block across 20 minutes Wednesday in Boston’s win over Cleveland.","Rozier scored a game-high 20 points and broke the 20-point threshold for the second time this season Wednesday. The young guard is in just his third NBA season and has improved each year. He has connected on 37.9-percent of his three-point attempts on 4.2 attempts per game, up from 31.8-percent on 2.4 attempts in the 2016-17 season. Rozier is a crucial part of Boston's backcourt rotation, but his fantasy value will be limited for as long as he is registering between 20 and 30 minutes of playing time on a nightly basis.",1/04/2018 10:05:55 AM,1626179,G,3,3736,BOS,celtics,274586,1/04/2018 10:05:55 AM,terry_rozier
8,1515096295,Kyrie,Kyrie Irving: Scores 11 points in 28 minutes,NO,Healthy,,,,,Irving,"Irving scored 11 points (5-14 FG, 0-5 3Pt, 1-2 FT), grabbed nine rebounds, dished six assists, and snatched one steal across 28 minutes Wednesday in Boston’s win over Cleveland.","Irving's shot wasn't falling Wednesday with his former team in town, but his teammates stepped up and filled the scoring void. He showcased his ability to affect the game in other ways, collecting a season-high nine rebounds, one short of a double-double. The game was in hand with plenty of time left on the clock which afforded Irving the opportunity to get some rest. He played less than 30 minutes for just the seventh time this season. The Celtics lead the league in games played due to a grueling first half schedule leading up to their trip to London. Look for Irving to be well-rested in the second half and continue building on his All-NBA caliber season.",1/04/2018 10:04:55 AM,202681,G,3,3186,BOS,celtics,274585,1/04/2018 10:04:55 AM,kyrie_irving
9,1515096251,Avery,Avery Bradley: Plays 38 minutes in return,NO,Healthy,,,,,Bradley,"Bradley (hip/groin) logged 38 minutes and registered 15 points (6-19 FG, 3-9 3Pt, 0-2 FT), four rebounds, four assists and one steal during Wednesday’s 111-104 loss to the Heat.","Though Bradley was returning from a seven-game absence, Pistons head coach Stan Van Gundy declined to ease the team's starting shooting guard back into action. Bradley tied his season high in both minutes played and field-goal attempts, with the absence of high-usage center Andre Drummond (rib) playing a factor in the latter category. Drummond is a candidate to return as soon as Friday's game against the 76ers, so while Bradley shouldn't be expected to approach 20 shots again in that contest, the 27-year-old's two-way abilities should continue to earn him ample playing time so long as his groin cooperates.",1/04/2018 10:04:11 AM,202340,G,4,3112,DET,pistons,274584,1/04/2018 10:04:11 AM,avery_bradley
10,1515096226,LeBron,LeBron James: Scores 19 points in 33 minutes,NO,Healthy,,,,,James,"James registered 19 points (8-15 FG, 0-2 3Pt, 3-3 FT), seven rebounds, six assists, one steal, and one block in 33 minutes Wednesday in Cleveland’s loss to Boston.","James came out of the gate hot, but couldn't carry the Cavs to victory in Boston. He didn't have much help on offense and buckets became tougher to come by once the Celtics started to shrink the floor and dare the other Cavs players to make shots. The 2017-18 version of James is a force to be reckoned with, similar to 2016-17 version, and the 2015-16 version, and the 2014-15 version, and so on. It's tough to imagine that James can improve on his 27.5 points / 8.1 rebounds / 9.1 assists averages, but the addition of a healthy Isaiah Thomas might just do the trick as we transition into the second half.",1/04/2018 10:03:46 AM,2544,F,3,2344,CLE,cavaliers,274583,1/04/2018 10:03:46 AM,lebron_james
11,1515096177,Kyle,Kyle Korver: Scores 15 points in 26 minutes,NO,Healthy,,,,,Korver,"Korver accounted for 15 points (5-11 FG, 5-8 3Pt), three rebounds and one assist in 26 minutes Wednesday in Cleveland’s loss to Boston.","Korver was one of the only reliable offensive options Wednesday in Cleveland's matchup with Boston, knocking down five of his eight three-point attempts. Halfway through his 14th NBA season, Korver continues to knock down three-pointers with insane efficiency. Spacing hasn't been an issue for this Cavs team and it should only be getting better when Isaiah Thomas returns to the lineup for good.",1/04/2018 10:02:57 AM,2594,G,3,2400,CLE,cavaliers,274582,1/04/2018 10:02:57 AM,kyle_korver
